Customer_ID,First_Name,Last_Name,Email,Phone,DOB,Gender,Address,City,ST,Zip_Code,Member_Since,Newsletter_Subscription,Feedback_Provided,Communication_Preferences,Data_Sharing_Consent
CUST0157,Johnny,Morgan,sarahwright@example.org,+1-409-579-0403x6327,1979-03-30,Other,716 Ortiz Court,Johnnyton,MN,56738,2021-08-18,True,False,Email,False
CUST0158,Kathryn,Burke,lwhite@example.net,677-413-9118,1978-03-21,Prefer not to say,9772 Williams Haven Suite 911,Lake Bradley,MN,56393,2022-12-31,False,True,None,True
CUST0159,Benjamin,Jackson,keyheather@example.net,001-534-950-8309x15126,1962-06-26,Prefer not to say,841 Brent Bypass Apt. 022,Brendashire,MN,56738,2023-07-13,False,False,SMS,True
CUST0160,Rebecca,Dickson,timothyhall@example.com,001-301-583-7650,1998-04-11,Prefer not to say,54889 Rojas Meadow,Welchtown,MN,55804,2023-12-25,True,True,None,True
CUST0161,John,Cunningham,teresavincent@example.net,+1-766-297-4133x2601,1974-06-13,Female,094 Flowers Divide Suite 514,Port Christopherview,MN,55318,2023-09-20,False,False,SMS,True
CUST0162,James,Edwards,sarahhenson@example.net,+1-259-732-4461x10122,1959-02-23,Female,404 Mercado Stravenue,New Debramouth,MN,55551,2021-02-26,True,True,SMS,True
CUST0163,Marissa,Peterson,sophia54@example.com,372-545-5517x723,1965-01-13,Other,43412 Matthew Islands,West Sherri,MN,55445,2024-03-17,True,False,SMS,True
CUST0164,Natasha,Mayer,imoore@example.net,371.293.9807x79157,1962-12-13,Female,354 Charles Springs,New Carolinehaven,MN,56257,2021-08-17,True,False,None,False
CUST0165,Richard,Koch,robertanderson@example.org,001-750-223-9948x161,1981-01-24,Prefer not to say,7345 Harper Parkways,Lake Nicoleton,MN,55476,2022-12-06,False,False,SMS,True
CUST0166,Steven,Peck,qcarter@example.com,(318)393-2389,2005-02-23,Female,13468 Campos Vista Suite 976,Thompsonberg,MN,56268,2019-09-25,True,True,SMS,True
CUST0167,Ryan,Soto,karenmoore@example.com,001-432-626-8668,1971-02-05,Male,379 Victoria Spring,Marilynborough,MN,55871,2023-11-23,True,False,SMS,True
CUST0168,Catherine,Payne,kim27@example.com,4123249064,1959-05-17,Female,60160 Steven View,Burkeport,MN,55603,2021-08-18,True,True,Email,False
CUST0169,Lisa,Horn,thomashansen@example.net,651-466-8697,2005-12-27,Female,205 Jill Dam,Port Michelle,MN,55831,2024-02-26,True,True,None,False
CUST0170,Jim,Lynch,karenpham@example.org,3522624396,2003-07-24,Prefer not to say,28429 Wilson Plaza,Simpsonmouth,MN,55764,2022-05-13,True,True,Email,False
CUST0171,Brittany,Jones,boyerkaren@example.org,+1-861-801-3151,1964-08-23,Male,30169 Foley Forges,South Andrew,MN,55570,2019-09-15,True,False,Email,True
CUST0172,Jeff,Powell,richardhiggins@example.org,356-638-4024x3110,1968-06-10,Male,853 Ramsey Pass,Port Jason,MN,56162,2023-10-17,True,False,None,True
CUST0173,Miranda,Cisneros,woodardpeter@example.org,895.951.8785,1977-11-05,Female,0491 Robert Estates,South Anita,MN,55464,2022-03-15,False,True,None,True
CUST0174,Chad,Weaver,qmclaughlin@example.org,482.579.8546x5234,1972-03-31,Prefer not to say,40047 Sanchez Causeway Apt. 388,East Amanda,MN,56751,2023-07-20,True,True,None,False
CUST0175,Stacy,Bailey,henry16@example.org,(999)518-5330x7825,1986-03-20,Prefer not to say,991 Sarah Glen,West Joannmouth,MN,55492,2024-03-29,True,False,Email,True
CUST0176,Crystal,Campos,romanhannah@example.com,(709)380-1581x08769,1980-02-08,Female,48653 Wiggins Coves Suite 880,Smithfurt,MN,55439,2023-01-27,True,True,SMS,True
CUST0177,Mark,Lee,logan20@example.net,762.327.5125,1979-09-30,Other,1730 Patrick Port,Port Meganfort,MN,55183,2024-02-06,True,False,SMS,True
CUST0178,Timothy,Aguirre,pamgraham@example.com,783.649.8773x96787,1965-07-28,Prefer not to say,125 Smith Extension,Kiddview,MN,55898,2023-11-26,True,True,None,True
CUST0179,James,Hernandez,omarhardy@example.org,327-839-0089x303,1978-09-14,Other,656 Raymond Mission,Edwardsmouth,MN,55189,2021-01-24,False,True,None,True
CUST0180,Caitlin,Barrera,danielleross@example.net,+1-497-628-9522x542,1976-05-03,Female,9028 Christine Passage,Leehaven,MN,55139,2020-10-17,True,True,None,False
CUST0181,Holly,Moreno,jasonbanks@example.org,+1-794-808-7951x6841,1961-08-13,Prefer not to say,07668 Jeffrey Hollow,New Amberton,MN,55694,2022-01-09,True,False,None,True
CUST0182,Stephanie,Wallace,hansenwilliam@example.net,+1-830-882-7181,1970-01-14,Male,7681 Jessica Manors,North Maria,MN,55158,2019-11-26,True,True,SMS,True
CUST0183,Jessica,Guzman,yvette97@example.net,+1-915-936-4286x01835,1995-03-31,Prefer not to say,97257 Lawrence Motorway,East Joseph,MN,55976,2021-07-28,True,True,Email,True
CUST0184,Alexander,Howard,dlevine@example.com,825-931-0624x67131,1954-06-02,Prefer not to say,7970 Crystal Ranch,North Barbara,MN,55772,2020-07-27,False,True,SMS,True
CUST0185,Darrell,Reilly,ygray@example.com,9673491403,1993-12-10,Prefer not to say,5359 Jennifer Passage,Ryanstad,MN,55331,2023-08-13,True,False,SMS,True
CUST0186,Andrew,Martinez,glenbartlett@example.org,+1-512-910-8053x06011,1982-08-15,Male,278 Martinez Estates,Sierratown,MN,55041,2022-06-10,True,True,None,True
CUST0187,Juan,Williams,lsolomon@example.org,222-968-6154x299,1957-01-26,Prefer not to say,5475 James Common Apt. 135,Angelaport,MN,55408,2019-09-25,True,True,Email,True
CUST0188,Anthony,Allen,burkechad@example.net,997-551-8160x9813,1985-05-20,Prefer not to say,17467 David Club,Danielsfort,MN,55896,2023-03-14,True,True,Email,True
CUST0189,Katelyn,Delacruz,david49@example.com,705-762-1387x68119,1986-03-19,Female,3612 Caroline Mews,Manningland,MN,55343,2022-04-01,False,False,SMS,False
CUST0190,Holly,Garcia,webbmichael@example.com,8643826457,2004-10-19,Prefer not to say,0697 Debbie Islands,Josephfort,MN,55110,2023-08-03,True,False,Email,True
CUST0191,Cynthia,Cooper,malonejennifer@example.org,404-608-9039x6553,1988-04-07,Female,71515 Thomas Ports,North Angela,MN,55505,2020-04-25,True,True,Email,True
CUST0192,Megan,Benson,laurenwilliams@example.net,750.501.3988x4947,1978-01-04,Male,574 Nicole Trace,Nicholsberg,MN,55877,2023-03-09,False,True,SMS,True
CUST0193,Melinda,Ballard,millerlouis@example.org,848.604.0056x737,1967-08-28,Female,490 Nelson Islands Suite 524,Cookburgh,MN,55748,2024-04-22,False,True,None,True
CUST0194,Virginia,Martin,michael28@example.org,497-232-1659x420,1954-09-10,Prefer not to say,87907 Jerry Keys Suite 597,New Louis,MN,55896,2022-09-09,False,True,Email,True
CUST0195,Sandra,Mann,haydenamanda@example.org,443-579-0515x880,1984-01-09,Prefer not to say,1827 Rodriguez Islands,Zacharymouth,MN,56623,2022-12-12,False,True,Email,True
CUST0196,Russell,Brown,denise36@example.com,413-332-7819x19506,1984-10-23,Other,6266 Patricia Lights,Kimberlyburgh,MN,55074,2019-09-09,True,False,Email,True
CUST0197,Antonio,Kelley,williamswilliam@example.org,739.819.5651,1973-07-25,Other,4226 Gonzalez Lights Apt. 893,East Emilymouth,MN,56339,2021-04-20,True,True,Email,True
CUST0198,Robert,Garza,sweiss@example.org,559-951-2811,1955-09-28,Male,65512 Daniel Shoal,Lake Sarafort,MN,56368,2024-01-31,True,True,None,True
CUST0199,Ann,Shepherd,davenportkevin@example.org,903.289.1819x068,1977-10-22,Female,4625 Erica Harbors,Thomaschester,MN,55679,2020-05-13,True,True,SMS,True
CUST0200,Tracey,Ward,suzannesmith@example.org,880.488.2863,1979-09-05,Female,6434 Rachel Mountain Apt. 852,Farmerfort,MN,55751,2023-05-29,True,False,SMS,True
CUST0201,Christopher,Carter,christine00@example.net,966-722-8346,1961-01-21,Female,074 Alejandro Mill Suite 505,West Eddie,MN,56087,2020-06-15,True,False,None,True
CUST0202,Christopher,Lara,tonya69@example.net,001-767-598-0151,1999-12-24,Prefer not to say,87041 Alyssa Crescent Apt. 418,Ryanland,MN,56643,2024-03-30,True,True,None,True
CUST0203,Thomas,Davis,shortandrew@example.com,001-545-813-0731x19330,1977-09-21,Prefer not to say,78038 Murphy Glens Apt. 452,Lake Seanfort,MN,56585,2021-12-03,True,False,None,True
CUST0204,Susan,Austin,stoneangel@example.org,(330)406-5753x857,1994-05-19,Male,6087 Ford Forest,South Lance,MN,55990,2021-05-25,True,False,Email,True
CUST0205,Jessica,Ramsey,davismichael@example.net,+1-552-538-1219,1963-05-10,Prefer not to say,915 Fuller Causeway Apt. 726,Patrickville,MN,56639,2023-02-26,True,True,None,True
CUST0206,Terri,Andrews,burgessgloria@example.com,316.659.7673x67466,1989-03-14,Male,0690 Rivera Rue,Staceyhaven,MN,55318,2023-01-18,False,False,None,True
CUST0207,Kathleen,Small,keith81@example.org,001-261-834-5935,1982-09-25,Other,6838 Fisher Rest Suite 484,South Taraton,MN,55884,2022-06-21,False,False,Email,True
CUST0208,Sandra,Newton,bartondavid@example.org,(306)969-3041x79520,1961-02-21,Male,84875 Young Fort Suite 798,North Daniel,MN,56574,2021-03-05,False,True,None,True
CUST0209,Kimberly,Campbell,eileenlewis@example.com,(711)753-8877,1992-09-14,Prefer not to say,76647 Sarah Mews,South Christina,MN,55501,2024-06-17,True,True,Email,False
CUST0210,Daniel,Perez,kramercatherine@example.net,6686238325,1997-07-09,Prefer not to say,2370 Sampson Squares Suite 558,Lake Anthony,MN,55958,2023-09-01,True,True,Email,False
CUST0211,Justin,Thomas,charvey@example.com,534.684.4713,2002-08-02,Other,48138 Renee Valleys,Andrealand,MN,56436,2023-02-20,True,False,None,False
CUST0212,Joshua,Brown,wrussell@example.com,230-791-1182x909,1992-06-21,Prefer not to say,070 Charles Curve Apt. 683,Bowenbury,MN,55322,2024-04-15,False,False,SMS,True
CUST0213,Heather,Silva,umoore@example.net,267.445.8437x1618,1975-04-27,Prefer not to say,12057 Jorge Bypass,Colonview,MN,55621,2023-09-04,True,False,None,True
CUST0214,Ryan,Smith,ashleybennett@example.net,756-218-7451,1995-01-13,Prefer not to say,8482 Jeffrey Expressway,Lake Misty,MN,55810,2023-05-08,True,False,None,True
CUST0215,Patty,Rios,codyvega@example.org,8209652951,1970-06-30,Female,7882 Lee Common Suite 497,Markhaven,MN,56090,2023-07-10,True,False,None,True
CUST0216,Ariana,Powell,brian67@example.org,452.206.4890x3280,1995-04-17,Prefer not to say,85970 Michael Mills,New Richard,MN,56103,2024-02-28,False,True,Email,False
CUST0217,Sheila,Wiggins,christopher21@example.net,513-934-6478,1967-05-01,Other,4390 Jennifer Stravenue Suite 414,South Vincent,MN,56726,2022-08-21,False,False,SMS,True
CUST0218,Jeffrey,Phillips,alexanderdavid@example.com,268-877-8345x638,1989-10-21,Male,7281 Smith Manor Apt. 002,Washingtonview,MN,55276,2020-07-08,False,False,None,True
CUST0219,Kevin,Evans,james05@example.com,(201)977-2945x72068,1988-04-04,Prefer not to say,5877 Peter Drives,South Trevor,MN,55084,2020-11-01,False,True,None,False
CUST0220,Monica,Williamson,christopher68@example.net,(542)439-6923x48165,1988-10-25,Other,58491 Nancy Divide Apt. 718,North Harry,MN,56311,2021-11-26,True,False,SMS,True
CUST0221,Gary,Martinez,erik56@example.com,3523034934,1972-01-20,Prefer not to say,47079 Guerrero Meadows,Amberchester,MN,55962,2024-02-06,True,False,SMS,True
CUST0222,Julie,Adams,wendymoore@example.org,(969)833-3266x70408,1974-02-07,Other,908 Crystal Fall Suite 390,West Keithview,MN,56339,2023-08-18,False,False,Email,True
CUST0223,Kaylee,Mccormick,jason92@example.org,5894502793,1988-11-02,Prefer not to say,179 Brianna Road,Smithport,MN,56735,2023-01-30,False,True,SMS,True
CUST0224,Martin,Gregory,martineznicole@example.com,3228072000,1957-07-01,Female,556 Ashley Terrace Apt. 761,West Garyborough,MN,55445,2024-06-15,True,True,Email,True
CUST0225,Kevin,Griffin,wjohnson@example.net,+1-347-894-0540x897,1965-12-12,Other,253 Turner Port,New Maria,MN,55097,2019-09-29,True,True,None,True
CUST0226,Melissa,Jackson,smithmicheal@example.net,684-555-7739x2130,2004-09-24,Male,18437 Alison Junction,Lake Charles,MN,55038,2019-11-30,True,True,None,True
CUST0227,Daniel,King,petersrobin@example.org,+1-331-800-8162,1985-08-27,Female,21898 Devin Brooks Apt. 245,Brendafort,MN,56463,2019-11-05,False,True,Email,False
CUST0228,Leah,Shaw,whitesarah@example.org,001-981-569-4549x83554,1964-04-17,Other,118 Lucero Terrace,Scotttown,MN,55256,2023-10-17,True,False,Email,True
CUST0229,Sandra,Anthony,mary56@example.com,001-457-592-8358x386,1963-10-17,Male,004 John Skyway,East Donaldland,MN,56460,2021-02-22,True,False,Email,False
CUST0230,Joshua,Thompson,obauer@example.com,251-508-8748x90370,1966-02-26,Female,1061 Glenn Mill Apt. 972,Maybury,MN,56029,2024-02-01,True,True,None,True
CUST0231,Patricia,Scott,timothyrice@example.com,858-642-3448x88558,1982-12-06,Male,0933 Burton Divide Suite 874,Angelaburgh,MN,55497,2020-10-30,True,False,SMS,True
CUST0232,Amber,Cruz,zmiller@example.org,+1-476-338-3558x239,1975-10-15,Other,962 Williams Mountains Suite 316,Watsonshire,MN,55801,2021-04-20,True,True,SMS,True
CUST0233,Heather,West,taylorlinda@example.org,724.308.1269x74460,1988-02-08,Prefer not to say,913 Ward Islands Apt. 983,Hardinview,MN,55418,2023-05-10,True,True,Email,False
CUST0234,Emily,Farrell,carol49@example.com,+1-726-668-1408x1490,1965-08-01,Male,14666 Valdez Locks Suite 787,Wendyhaven,MN,55234,2020-03-16,True,True,Email,True
CUST0235,Kyle,Pace,patrick73@example.net,(961)658-7992,1965-08-14,Prefer not to say,27404 Crystal Loop,South Matthewmouth,MN,56546,2019-11-04,False,False,SMS,True
CUST0236,Paul,Robinson,jenniferacevedo@example.com,813.396.5697x60153,1987-01-15,Female,523 Wilkinson Summit Suite 746,Lake Coreymouth,MN,56585,2020-12-17,True,False,None,True
CUST0237,Andrea,Hall,hbrown@example.com,+1-681-251-9766,1998-05-15,Male,7145 Brenda Fords Suite 412,Port Kathyton,MN,56245,2023-01-05,True,True,SMS,True
CUST0238,Stacy,Rodriguez,murphymichelle@example.org,(240)797-0966,1970-03-12,Female,36403 Joseph Burgs Suite 781,Onealborough,MN,55787,2019-09-13,True,False,Email,False
CUST0239,Tammy,Hill,steven13@example.com,574-915-4188,1974-11-27,Other,12293 Eric Drive,South Willie,MN,56667,2023-03-28,True,False,Email,False
CUST0240,Anthony,Allen,ashley52@example.com,945.627.6707,1994-06-05,Prefer not to say,4214 Cynthia Radial Apt. 108,Stephanieville,MN,56528,2020-06-24,True,False,Email,True
CUST0241,Alexis,Johnson,gabrielmckinney@example.net,6835229163,1991-10-08,Other,1450 Travis Trace Suite 517,North Jacquelinestad,MN,55864,2023-11-08,False,False,SMS,True
CUST0242,Nathan,Graham,ashleyperry@example.com,5469907734,1981-09-25,Female,579 Kyle Walks Suite 605,West Amandabury,MN,55232,2023-12-06,False,True,None,True
CUST0243,Richard,Knapp,george15@example.net,001-847-735-2468,1985-08-07,Female,55672 Kenneth Summit,Saraberg,MN,55374,2020-02-09,False,False,Email,True
CUST0244,Stephen,Love,johnpeterson@example.org,001-429-607-0237x3962,1994-11-25,Female,57488 Peters Fork Apt. 558,West Richardside,MN,55955,2022-02-28,True,False,Email,False
CUST0245,Alexis,Guerra,lewiskyle@example.org,(290)652-5118x32635,1985-09-22,Male,17115 Atkinson Oval Apt. 348,Myerston,MN,55629,2023-09-19,False,False,Email,False
CUST0246,Thomas,Hamilton,jakechoi@example.org,272.348.0048x110,2002-11-16,Other,4860 Kimberly Gateway,Cynthiashire,MN,55944,2024-06-03,False,False,Email,True
CUST0247,Joe,Mcdonald,brenda44@example.com,(657)672-7758x83313,1964-04-25,Male,3095 Best Canyon,Lake Stephanie,MN,55102,2020-02-29,True,True,SMS,True
CUST0248,Kelly,Barnes,travismonroe@example.net,337.615.3576,2001-06-09,Female,89771 Trujillo Bypass,East Thomas,MN,56190,2021-12-21,True,True,Email,True
CUST0249,Joseph,Robles,adamfritz@example.net,001-687-906-5337x415,1955-11-03,Female,4050 Duncan Inlet,Port Christopher,MN,55027,2020-07-31,True,True,SMS,False
CUST0250,Shelby,Rodriguez,udouglas@example.com,687.978.2889x08028,1972-08-02,Other,90324 Medina Forge,West Daniel,MN,56060,2022-10-13,True,False,SMS,True
CUST0251,Joel,Jones,john66@example.org,5134102493,1982-03-14,Prefer not to say,25075 Lopez Groves,Lake Misty,MN,55935,2023-07-05,True,False,SMS,False
CUST0252,Alejandro,Martin,bethany39@example.net,8136856615,1958-01-26,Prefer not to say,819 Jennifer Oval Suite 890,East Samanthaberg,MN,55531,2020-03-29,True,False,None,True
CUST0253,Larry,Wilson,anthonynguyen@example.com,406.863.3428x115,1989-08-10,Prefer not to say,29766 Cassandra Heights Suite 568,Alexanderland,MN,56340,2020-10-28,True,True,None,True
CUST0254,Nicole,Smith,jennahardin@example.com,244-598-8978x90001,1970-06-23,Male,44927 Tina Hill,Angelaborough,MN,55657,2020-02-10,True,True,None,True
CUST0255,Brett,Mclean,lisa20@example.org,(235)253-8644x60031,1983-06-17,Female,886 Taylor Hill Suite 212,South Charles,MN,56348,2022-11-17,False,False,SMS,True
CUST0256,Roberto,Austin,uford@example.net,934-725-5191x650,1973-08-02,Prefer not to say,7613 Charles Flat,New Veronicaburgh,MN,56223,2019-09-01,True,False,Email,False
CUST0257,Benjamin,Garrett,hobbsscott@example.net,610.943.8829x420,1987-09-12,Other,874 Brian Keys,Lake Codyberg,MN,55997,2022-11-17,True,True,None,True
CUST0258,Angela,Perkins,dross@example.net,3533422397,1988-06-22,Other,8866 Michelle Haven,Phyllisland,MN,56205,2022-10-15,True,True,Email,True
CUST0259,Michael,Holland,cohenkaren@example.net,+1-212-797-6879,1959-03-04,Male,24277 Hall Bridge Suite 680,Nealborough,MN,55664,2020-08-18,True,True,Email,True
CUST0260,Cody,Reid,eadams@example.net,+1-789-537-6083,1978-02-21,Male,095 Dawn Cape Apt. 002,West Feliciamouth,MN,55397,2019-09-29,False,True,Email,True
CUST0261,Paula,Velez,foxgerald@example.net,488-742-2137x2325,1956-09-21,Other,310 Thompson Club,Lake Joshuaville,MN,55932,2019-07-04,True,True,Email,True
CUST0262,Amanda,Harris,tammy07@example.org,458-762-8022,1967-01-08,Prefer not to say,54051 Whitney Ferry Suite 143,Savageborough,MN,55832,2022-09-18,True,True,SMS,True
CUST0263,Jennifer,Gibbs,bakersara@example.org,816-582-8265,1989-02-11,Prefer not to say,538 Eddie Valleys Suite 368,Hicksland,MN,56338,2024-04-15,False,True,None,True
CUST0264,Robert,Wilson,whitesarah@example.com,(625)885-4231x87591,1984-12-28,Prefer not to say,053 Horton Point Apt. 826,Johnsonfort,MN,56594,2020-04-02,False,True,SMS,True
CUST0265,Darren,Jackson,jamesestrada@example.net,3843204611,1962-01-02,Female,9127 Williams Cliff Suite 667,North Anafort,MN,56293,2019-07-01,True,True,None,True
CUST0266,Randall,Martinez,troysharp@example.org,7969716719,1956-08-14,Female,9701 David Cliffs Suite 621,Joshualand,MN,55640,2024-01-16,False,True,None,True
CUST0267,Robert,Henson,christopher81@example.com,(460)531-4954x155,1975-10-09,Male,754 Davis Rapid,New Allisonville,MN,55382,2021-12-02,True,True,SMS,False
CUST0268,Tabitha,Monroe,jacob64@example.org,(865)424-7176x0978,1990-12-19,Other,0952 Ashley Pines,Zacharymouth,MN,56710,2021-03-26,False,True,Email,True
CUST0269,Rebecca,Lang,kevincraig@example.com,+1-433-840-0504,1991-10-26,Female,1417 Paul Parks Suite 259,East Laurenfurt,MN,56438,2024-05-25,False,True,None,True
CUST0270,Timothy,Velazquez,kevin66@example.org,388.572.2711x8095,1964-04-30,Female,7790 Bryant Trail,Jennyfort,MN,56676,2021-08-04,True,True,None,True
CUST0271,Kathy,King,obrienlaura@example.com,629.380.0568x0043,1962-06-03,Male,2528 Bradley Estate,Aimeeton,MN,55541,2024-06-05,True,False,SMS,True
CUST0272,Kevin,Davidson,kgaines@example.org,5192828679,1970-08-14,Prefer not to say,893 Pearson Crossroad,Aguilarchester,MN,56194,2020-03-30,True,False,None,True
CUST0273,John,Hicks,sperry@example.org,(769)583-2967x88773,1998-01-14,Prefer not to say,659 Kimberly Trace Apt. 789,Lake Alexandra,MN,56750,2023-07-28,True,True,Email,True
CUST0274,Alex,Williamson,ray02@example.com,9952385557,1971-08-31,Prefer not to say,1599 King Inlet Suite 247,South William,MN,55473,2022-02-02,False,False,SMS,True
CUST0275,Amy,Chavez,qreed@example.net,771-391-7018x30088,1955-07-12,Prefer not to say,561 Earl Fords,South Jonathan,MN,56560,2022-12-16,True,True,None,True
CUST0276,Shawn,Davidson,rhonda66@example.com,360-417-5575x64192,1983-04-07,Female,4861 Rivera Locks,South Shanefort,MN,56492,2024-02-13,True,False,SMS,True
CUST0277,James,Quinn,mckinneycandace@example.org,001-737-234-2533x38787,2002-09-01,Male,280 Sharon Road,North Stacyshire,MN,56478,2022-02-08,True,False,SMS,True
CUST0278,Kelsey,Hoffman,stewartamanda@example.net,+1-739-855-3547,1961-09-17,Male,561 Fitzpatrick Mountains Apt. 473,North Jeremy,MN,56051,2022-02-01,True,True,SMS,True
CUST0279,Rebecca,Phelps,rmills@example.com,(495)363-1905,1989-11-09,Female,28330 Ferguson Ford Suite 450,East Shirley,MN,55858,2022-02-25,True,True,Email,True
